Device : Tesla V100-SXM2-32GB-LS 

- Model mlp_bert_3
- Epochs 100
- Learning rate 3.0e-04   (n_gpus=8)

 -> Training


-------------   Fold 1 / 4  -------------

    -> Data Preparation
    -> 72119 training images
    -> 22358 validation images
    -> 35143010 trainable parameters
    -> 9819298 distilled parameters

Epoch 01/100 (step 2000) 	lr=1.1e-05 	 t=68s  	 loss=5.407	 val_loss=5.093    acc=0.074
Epoch 76/100 (step 170000) 	lr=9.7e-05 	 t=64s  	 loss=2.482	 val_loss=3.048    acc=0.739    acc_teach=0.756    acc_dist=0.752
Epoch 77/100 (step 172000) 	lr=9.3e-05 	 t=63s  	 loss=2.484	 val_loss=3.032    acc=0.746    acc_teach=0.758    acc_dist=0.751
Epoch 78/100 (step 174000) 	lr=9.0e-05 	 t=63s  	 loss=2.505	 val_loss=3.019    acc=0.749    acc_teach=0.755    acc_dist=0.753
Epoch 79/100 (step 176000) 	lr=8.6e-05 	 t=63s  	 loss=2.486	 val_loss=3.026    acc=0.745    acc_teach=0.758    acc_dist=0.749
Epoch 80/100 (step 178000) 	lr=8.2e-05 	 t=63s  	 loss=2.447	 val_loss=3.006    acc=0.752    acc_teach=0.758    acc_dist=0.751
Epoch 81/100 (step 180000) 	lr=7.9e-05 	 t=63s  	 loss=2.468	 val_loss=3.013    acc=0.753    acc_teach=0.756    acc_dist=0.754
Epoch 82/100 (step 182000) 	lr=7.5e-05 	 t=63s  	 loss=2.442	 val_loss=3.002    acc=0.755    acc_teach=0.760    acc_dist=0.757
Epoch 83/100 (step 184000) 	lr=7.2e-05 	 t=64s  	 loss=2.429	 val_loss=3.025    acc=0.748    acc_teach=0.757    acc_dist=0.756
Epoch 84/100 (step 186000) 	lr=6.8e-05 	 t=63s  	 loss=2.426	 val_loss=3.009    acc=0.750    acc_teach=0.759    acc_dist=0.758
Epoch 84/100 (step 188000) 	lr=6.5e-05 	 t=62s  	 loss=2.414	 val_loss=3.011    acc=0.749    acc_teach=0.755    acc_dist=0.757
Epoch 85/100 (step 190000) 	lr=6.1e-05 	 t=63s  	 loss=2.397	 val_loss=3.013    acc=0.749    acc_teach=0.755    acc_dist=0.759
Epoch 86/100 (step 192000) 	lr=5.7e-05 	 t=63s  	 loss=2.413	 val_loss=3.000    acc=0.751    acc_teach=0.756    acc_dist=0.758
Epoch 87/100 (step 194000) 	lr=5.4e-05 	 t=63s  	 loss=2.399	 val_loss=2.990    acc=0.756    acc_teach=0.759    acc_dist=0.761
Epoch 88/100 (step 196000) 	lr=5.0e-05 	 t=64s  	 loss=2.392	 val_loss=3.000    acc=0.752    acc_teach=0.758    acc_dist=0.759
Epoch 89/100 (step 198000) 	lr=4.7e-05 	 t=63s  	 loss=2.383	 val_loss=2.985    acc=0.756    acc_teach=0.760    acc_dist=0.760
Epoch 90/100 (step 200000) 	lr=4.3e-05 	 t=62s  	 loss=2.383	 val_loss=2.973    acc=0.760    acc_teach=0.760    acc_dist=0.761
Epoch 91/100 (step 202000) 	lr=4.0e-05 	 t=65s  	 loss=2.369	 val_loss=2.978    acc=0.757    acc_teach=0.760    acc_dist=0.758
Epoch 92/100 (step 204000) 	lr=3.6e-05 	 t=64s  	 loss=2.369	 val_loss=2.979    acc=0.756    acc_teach=0.759    acc_dist=0.759
Epoch 92/100 (step 206000) 	lr=3.2e-05 	 t=62s  	 loss=2.362	 val_loss=2.983    acc=0.755    acc_teach=0.759    acc_dist=0.761
Epoch 93/100 (step 208000) 	lr=2.9e-05 	 t=64s  	 loss=2.362	 val_loss=2.978    acc=0.759    acc_teach=0.761    acc_dist=0.762
Epoch 94/100 (step 210000) 	lr=2.5e-05 	 t=64s  	 loss=2.359	 val_loss=2.975    acc=0.760    acc_teach=0.761    acc_dist=0.761
Epoch 95/100 (step 212000) 	lr=2.2e-05 	 t=63s  	 loss=2.354	 val_loss=2.975    acc=0.759    acc_teach=0.763    acc_dist=0.760
Epoch 96/100 (step 214000) 	lr=1.8e-05 	 t=63s  	 loss=2.352	 val_loss=2.971    acc=0.760    acc_teach=0.762    acc_dist=0.761
Epoch 97/100 (step 216000) 	lr=1.5e-05 	 t=63s  	 loss=2.349	 val_loss=2.966    acc=0.762    acc_teach=0.761    acc_dist=0.760
Epoch 98/100 (step 218000) 	lr=1.1e-05 	 t=63s  	 loss=2.347	 val_loss=2.964    acc=0.762    acc_teach=0.762    acc_dist=0.761
Epoch 99/100 (step 220000) 	lr=7.5e-06 	 t=64s  	 loss=2.342	 val_loss=2.966    acc=0.761    acc_teach=0.762    acc_dist=0.762
Epoch 100/100 (step 222000) 	lr=3.9e-06 	 t=64s  	 loss=2.343	 val_loss=2.962    acc=0.763    acc_teach=0.763    acc_dist=0.763
Epoch 100/100 (step 224008) 	lr=3.6e-07 	 t=61s  	 loss=2.340	 val_loss=2.962    acc=0.763    acc_teach=0.762    acc_dist=0.763

 -> Saving weights to ../logs/2023-04-30/7/mlp_bert_3_1.pt


-------------   Fold 3 / 4  -------------

    -> Data Preparation
    -> 66240 training images
    -> 28237 validation images
    -> 35143010 trainable parameters
    -> 9819298 distilled parameters

Epoch 01/100 (step 2000) 	lr=1.2e-05 	 t=65s  	 loss=5.381	 val_loss=5.010    acc=0.098
Epoch 02/100 (step 4000) 	lr=2.3e-05 	 t=63s  	 loss=4.776	 val_loss=4.476    acc=0.255
Epoch 03/100 (step 6000) 	lr=3.5e-05 	 t=62s  	 loss=4.347	 val_loss=4.359    acc=0.300
Epoch 04/100 (step 8000) 	lr=4.6e-05 	 t=62s  	 loss=4.107	 val_loss=4.061    acc=0.407
Epoch 05/100 (step 10000) 	lr=5.8e-05 	 t=62s  	 loss=3.854	 val_loss=3.901    acc=0.481
Epoch 06/100 (step 12000) 	lr=7.0e-05 	 t=63s  	 loss=3.682	 val_loss=3.818    acc=0.507
Epoch 07/100 (step 14000) 	lr=8.1e-05 	 t=63s  	 loss=3.604	 val_loss=3.831    acc=0.483
Epoch 08/100 (step 16000) 	lr=9.3e-05 	 t=63s  	 loss=3.533	 val_loss=3.640    acc=0.571
Epoch 09/100 (step 18000) 	lr=1.0e-04 	 t=63s  	 loss=3.434	 val_loss=3.601    acc=0.577
Epoch 10/100 (step 20000) 	lr=1.2e-04 	 t=63s  	 loss=3.412	 val_loss=3.508    acc=0.608
Epoch 11/100 (step 22000) 	lr=1.3e-04 	 t=63s  	 loss=3.391	 val_loss=3.566    acc=0.576
Epoch 12/100 (step 24000) 	lr=1.4e-04 	 t=63s  	 loss=3.339	 val_loss=3.488    acc=0.613
Epoch 13/100 (step 26000) 	lr=1.5e-04 	 t=63s  	 loss=3.361	 val_loss=3.449    acc=0.624
Epoch 14/100 (step 28000) 	lr=1.6e-04 	 t=63s  	 loss=3.335	 val_loss=3.442    acc=0.623
Epoch 15/100 (step 30000) 	lr=1.7e-04 	 t=63s  	 loss=3.341	 val_loss=3.448    acc=0.630
Epoch 16/100 (step 32000) 	lr=1.9e-04 	 t=64s  	 loss=3.347	 val_loss=3.455    acc=0.621
Epoch 17/100 (step 34000) 	lr=2.0e-04 	 t=64s  	 loss=3.376	 val_loss=3.421    acc=0.635
Epoch 18/100 (step 36000) 	lr=2.1e-04 	 t=63s  	 loss=3.436	 val_loss=3.477    acc=0.624
Epoch 19/100 (step 38000) 	lr=2.2e-04 	 t=63s  	 loss=3.467	 val_loss=3.438    acc=0.631
Epoch 20/100 (step 40000) 	lr=2.3e-04 	 t=64s  	 loss=3.478	 val_loss=3.410    acc=0.650
Epoch 21/100 (step 42000) 	lr=2.4e-04 	 t=63s  	 loss=3.526	 val_loss=3.442    acc=0.631
Epoch 22/100 (step 44000) 	lr=2.6e-04 	 t=63s  	 loss=3.575	 val_loss=3.447    acc=0.627
Epoch 23/100 (step 46000) 	lr=2.7e-04 	 t=63s  	 loss=3.541	 val_loss=3.434    acc=0.640
Epoch 24/100 (step 48000) 	lr=2.8e-04 	 t=63s  	 loss=3.595	 val_loss=3.514    acc=0.610
Epoch 25/100 (step 50000) 	lr=2.9e-04 	 t=63s  	 loss=3.615	 val_loss=3.436    acc=0.635
Epoch 26/100 (step 52000) 	lr=3.0e-04 	 t=63s  	 loss=3.567	 val_loss=3.411    acc=0.646
Epoch 27/100 (step 54000) 	lr=3.0e-04 	 t=63s  	 loss=3.542	 val_loss=3.403    acc=0.649
Epoch 28/100 (step 56000) 	lr=2.9e-04 	 t=63s  	 loss=3.476	 val_loss=3.404    acc=0.647
Epoch 29/100 (step 58000) 	lr=2.9e-04 	 t=63s  	 loss=3.457	 val_loss=3.377    acc=0.646
Epoch 30/100 (step 60000) 	lr=2.8e-04 	 t=63s  	 loss=3.439	 val_loss=3.331    acc=0.662
Epoch 31/100 (step 62000) 	lr=2.8e-04 	 t=63s  	 loss=3.446	 val_loss=3.373    acc=0.653
Epoch 32/100 (step 64000) 	lr=2.8e-04 	 t=63s  	 loss=3.410	 val_loss=3.337    acc=0.661
Epoch 32/100 (step 66000) 	lr=2.7e-04 	 t=61s  	 loss=3.361	 val_loss=3.338    acc=0.659
Epoch 33/100 (step 68000) 	lr=2.7e-04 	 t=64s  	 loss=3.297	 val_loss=3.325    acc=0.665
Epoch 34/100 (step 70000) 	lr=2.6e-04 	 t=63s  	 loss=3.319	 val_loss=3.310    acc=0.663
Epoch 35/100 (step 72000) 	lr=2.6e-04 	 t=63s  	 loss=3.340	 val_loss=3.326    acc=0.659
Epoch 36/100 (step 74000) 	lr=2.6e-04 	 t=63s  	 loss=3.337	 val_loss=3.318    acc=0.666
Epoch 37/100 (step 76000) 	lr=2.5e-04 	 t=63s  	 loss=3.312	 val_loss=3.314    acc=0.666
Epoch 38/100 (step 78000) 	lr=2.5e-04 	 t=63s  	 loss=3.223	 val_loss=3.303    acc=0.667
Epoch 39/100 (step 80000) 	lr=2.5e-04 	 t=63s  	 loss=3.284	 val_loss=3.305    acc=0.672
Epoch 40/100 (step 82000) 	lr=2.4e-04 	 t=63s  	 loss=3.247	 val_loss=3.259    acc=0.681
Epoch 41/100 (step 84000) 	lr=2.4e-04 	 t=63s  	 loss=3.225	 val_loss=3.266    acc=0.677
Epoch 42/100 (step 86000) 	lr=2.3e-04 	 t=63s  	 loss=3.208	 val_loss=3.265    acc=0.674
Epoch 43/100 (step 88000) 	lr=2.3e-04 	 t=63s  	 loss=3.195	 val_loss=3.265    acc=0.681
Epoch 44/100 (step 90000) 	lr=2.3e-04 	 t=63s  	 loss=3.157	 val_loss=3.272    acc=0.669
Epoch 45/100 (step 92000) 	lr=2.2e-04 	 t=63s  	 loss=3.189	 val_loss=3.261    acc=0.684
Epoch 46/100 (step 94000) 	lr=2.2e-04 	 t=63s  	 loss=3.158	 val_loss=3.235    acc=0.685
Epoch 47/100 (step 96000) 	lr=2.1e-04 	 t=63s  	 loss=3.138	 val_loss=3.262    acc=0.679
Epoch 48/100 (step 98000) 	lr=2.1e-04 	 t=63s  	 loss=3.134	 val_loss=3.234    acc=0.685
Epoch 49/100 (step 100000) 	lr=2.1e-04 	 t=63s  	 loss=3.113	 val_loss=3.234    acc=0.686
Epoch 50/100 (step 102000) 	lr=2.0e-04 	 t=65s  	 loss=2.954	 val_loss=3.207    acc=0.704
Epoch 51/100 (step 104000) 	lr=2.0e-04 	 t=65s  	 loss=2.754	 val_loss=3.184    acc=0.712    acc_teach=0.720    acc_dist=0.708
Epoch 52/100 (step 106000) 	lr=1.9e-04 	 t=63s  	 loss=2.767	 val_loss=3.218    acc=0.702    acc_teach=0.720    acc_dist=0.708
Epoch 53/100 (step 108000) 	lr=1.9e-04 	 t=63s  	 loss=2.725	 val_loss=3.234    acc=0.699    acc_teach=0.718    acc_dist=0.719
Epoch 54/100 (step 110000) 	lr=1.9e-04 	 t=63s  	 loss=2.719	 val_loss=3.234    acc=0.705    acc_teach=0.721    acc_dist=0.718
Epoch 55/100 (step 112000) 	lr=1.8e-04 	 t=63s  	 loss=2.723	 val_loss=3.250    acc=0.698    acc_teach=0.719    acc_dist=0.718
Epoch 56/100 (step 114000) 	lr=1.8e-04 	 t=63s  	 loss=2.707	 val_loss=3.242    acc=0.701    acc_teach=0.718    acc_dist=0.723
Epoch 57/100 (step 116000) 	lr=1.8e-04 	 t=62s  	 loss=2.721	 val_loss=3.223    acc=0.708    acc_teach=0.723    acc_dist=0.717
Epoch 58/100 (step 118000) 	lr=1.7e-04 	 t=62s  	 loss=2.691	 val_loss=3.209    acc=0.708    acc_teach=0.724    acc_dist=0.724
Epoch 59/100 (step 120000) 	lr=1.7e-04 	 t=62s  	 loss=2.705	 val_loss=3.208    acc=0.709    acc_teach=0.723    acc_dist=0.718
Epoch 60/100 (step 122000) 	lr=1.6e-04 	 t=62s  	 loss=2.651	 val_loss=3.202    acc=0.708    acc_teach=0.721    acc_dist=0.721
Epoch 61/100 (step 124000) 	lr=1.6e-04 	 t=62s  	 loss=2.649	 val_loss=3.202    acc=0.706    acc_teach=0.722    acc_dist=0.720
Epoch 62/100 (step 126000) 	lr=1.6e-04 	 t=62s  	 loss=2.627	 val_loss=3.178    acc=0.714    acc_teach=0.726    acc_dist=0.722
Epoch 63/100 (step 128000) 	lr=1.5e-04 	 t=62s  	 loss=2.630	 val_loss=3.209    acc=0.702    acc_teach=0.722    acc_dist=0.724
Epoch 63/100 (step 130000) 	lr=1.5e-04 	 t=60s  	 loss=2.590	 val_loss=3.205    acc=0.712    acc_teach=0.723    acc_dist=0.722
Epoch 64/100 (step 132000) 	lr=1.4e-04 	 t=62s  	 loss=2.634	 val_loss=3.179    acc=0.717    acc_teach=0.725    acc_dist=0.727
Epoch 65/100 (step 134000) 	lr=1.4e-04 	 t=62s  	 loss=2.600	 val_loss=3.182    acc=0.711    acc_teach=0.723    acc_dist=0.726
Epoch 66/100 (step 136000) 	lr=1.4e-04 	 t=63s  	 loss=2.585	 val_loss=3.168    acc=0.717    acc_teach=0.729    acc_dist=0.722
Epoch 67/100 (step 138000) 	lr=1.3e-04 	 t=62s  	 loss=2.567	 val_loss=3.167    acc=0.711    acc_teach=0.728    acc_dist=0.720
Epoch 68/100 (step 140000) 	lr=1.3e-04 	 t=63s  	 loss=2.568	 val_loss=3.163    acc=0.716    acc_teach=0.728    acc_dist=0.725
Epoch 69/100 (step 142000) 	lr=1.3e-04 	 t=62s  	 loss=2.569	 val_loss=3.172    acc=0.715    acc_teach=0.727    acc_dist=0.721
Epoch 70/100 (step 144000) 	lr=1.2e-04 	 t=62s  	 loss=2.568	 val_loss=3.146    acc=0.718    acc_teach=0.728    acc_dist=0.723
Epoch 71/100 (step 146000) 	lr=1.2e-04 	 t=62s  	 loss=2.542	 val_loss=3.159    acc=0.717    acc_teach=0.728    acc_dist=0.728
Epoch 72/100 (step 148000) 	lr=1.1e-04 	 t=63s  	 loss=2.524	 val_loss=3.167    acc=0.715    acc_teach=0.729    acc_dist=0.728
Epoch 73/100 (step 150000) 	lr=1.1e-04 	 t=63s  	 loss=2.517	 val_loss=3.156    acc=0.721    acc_teach=0.729    acc_dist=0.722
Epoch 74/100 (step 152000) 	lr=1.1e-04 	 t=62s  	 loss=2.523	 val_loss=3.158    acc=0.717    acc_teach=0.728    acc_dist=0.727
Epoch 75/100 (step 154000) 	lr=1.0e-04 	 t=62s  	 loss=2.507	 val_loss=3.142    acc=0.720    acc_teach=0.729    acc_dist=0.727
Epoch 76/100 (step 156000) 	lr=9.8e-05 	 t=62s  	 loss=2.500	 val_loss=3.168    acc=0.716    acc_teach=0.728    acc_dist=0.725
Epoch 77/100 (step 158000) 	lr=9.4e-05 	 t=62s  	 loss=2.476	 val_loss=3.147    acc=0.720    acc_teach=0.728    acc_dist=0.729
Epoch 78/100 (step 160000) 	lr=9.0e-05 	 t=62s  	 loss=2.463	 val_loss=3.148    acc=0.717    acc_teach=0.728    acc_dist=0.732
Epoch 79/100 (step 162000) 	lr=8.6e-05 	 t=63s  	 loss=2.475	 val_loss=3.140    acc=0.721    acc_teach=0.729    acc_dist=0.729
Epoch 80/100 (step 164000) 	lr=8.2e-05 	 t=63s  	 loss=2.445	 val_loss=3.134    acc=0.719    acc_teach=0.731    acc_dist=0.732
Epoch 81/100 (step 166000) 	lr=7.9e-05 	 t=62s  	 loss=2.428	 val_loss=3.126    acc=0.726    acc_teach=0.731    acc_dist=0.734
Epoch 82/100 (step 168000) 	lr=7.5e-05 	 t=62s  	 loss=2.428	 val_loss=3.129    acc=0.723    acc_teach=0.731    acc_dist=0.730
Epoch 83/100 (step 170000) 	lr=7.1e-05 	 t=62s  	 loss=2.442	 val_loss=3.119    acc=0.726    acc_teach=0.731    acc_dist=0.732
Epoch 84/100 (step 172000) 	lr=6.7e-05 	 t=62s  	 loss=2.409	 val_loss=3.116    acc=0.724    acc_teach=0.731    acc_dist=0.733
Epoch 85/100 (step 174000) 	lr=6.3e-05 	 t=63s  	 loss=2.413	 val_loss=3.106    acc=0.730    acc_teach=0.734    acc_dist=0.734
Epoch 86/100 (step 176000) 	lr=5.9e-05 	 t=62s  	 loss=2.390	 val_loss=3.108    acc=0.727    acc_teach=0.731    acc_dist=0.735
Epoch 87/100 (step 178000) 	lr=5.5e-05 	 t=62s  	 loss=2.403	 val_loss=3.096    acc=0.727    acc_teach=0.732    acc_dist=0.733
Epoch 88/100 (step 180000) 	lr=5.2e-05 	 t=62s  	 loss=2.398	 val_loss=3.094    acc=0.731    acc_teach=0.731    acc_dist=0.735
Epoch 89/100 (step 182000) 	lr=4.8e-05 	 t=61s  	 loss=2.376	 val_loss=3.100    acc=0.729    acc_teach=0.732    acc_dist=0.735
Epoch 90/100 (step 184000) 	lr=4.4e-05 	 t=62s  	 loss=2.373	 val_loss=3.097    acc=0.730    acc_teach=0.735    acc_dist=0.737
Epoch 91/100 (step 186000) 	lr=4.0e-05 	 t=62s  	 loss=2.368	 val_loss=3.088    acc=0.734    acc_teach=0.735    acc_dist=0.736
Epoch 92/100 (step 188000) 	lr=3.6e-05 	 t=63s  	 loss=2.365	 val_loss=3.089    acc=0.733    acc_teach=0.734    acc_dist=0.736
Epoch 93/100 (step 190000) 	lr=3.2e-05 	 t=62s  	 loss=2.359	 val_loss=3.089    acc=0.733    acc_teach=0.735    acc_dist=0.735
Epoch 94/100 (step 192000) 	lr=2.8e-05 	 t=65s  	 loss=2.357	 val_loss=3.093    acc=0.729    acc_teach=0.732    acc_dist=0.737
Epoch 94/100 (step 194000) 	lr=2.4e-05 	 t=60s  	 loss=2.353	 val_loss=3.093    acc=0.729    acc_teach=0.732    acc_dist=0.734
Epoch 95/100 (step 196000) 	lr=2.1e-05 	 t=63s  	 loss=2.350	 val_loss=3.084    acc=0.735    acc_teach=0.734    acc_dist=0.739
Epoch 96/100 (step 198000) 	lr=1.7e-05 	 t=63s  	 loss=2.348	 val_loss=3.079    acc=0.735    acc_teach=0.735    acc_dist=0.739
Epoch 97/100 (step 200000) 	lr=1.3e-05 	 t=62s  	 loss=2.346	 val_loss=3.076    acc=0.737    acc_teach=0.736    acc_dist=0.738
Epoch 98/100 (step 202000) 	lr=8.9e-06 	 t=63s  	 loss=2.343	 val_loss=3.079    acc=0.737    acc_teach=0.737    acc_dist=0.741
Epoch 99/100 (step 204000) 	lr=5.0e-06 	 t=62s  	 loss=2.342	 val_loss=3.074    acc=0.737    acc_teach=0.737    acc_dist=0.739
Epoch 100/100 (step 206408) 	lr=3.7e-07 	 t=74s  	 loss=2.339	 val_loss=3.074    acc=0.736    acc_teach=0.736    acc_dist=0.740

 -> Saving weights to ../logs/2023-04-30/7/mlp_bert_3_2.pt


-------------   Fold 4 / 4  -------------

    -> Data Preparation
    -> 73336 training images
    -> 21141 validation images
    -> 35143010 trainable parameters
    -> 9819298 distilled parameters

Epoch 01/100 (step 2000) 	lr=1.0e-05 	 t=67s  	 loss=5.420	 val_loss=5.141    acc=0.062
Epoch 02/100 (step 4000) 	lr=2.1e-05 	 t=64s  	 loss=4.851	 val_loss=4.606    acc=0.189
Epoch 03/100 (step 6000) 	lr=3.1e-05 	 t=64s  	 loss=4.425	 val_loss=4.334    acc=0.306
Epoch 04/100 (step 8000) 	lr=4.2e-05 	 t=63s  	 loss=4.129	 val_loss=4.142    acc=0.371
Epoch 05/100 (step 10000) 	lr=5.2e-05 	 t=63s  	 loss=3.957	 val_loss=4.019    acc=0.416
Epoch 06/100 (step 12000) 	lr=6.3e-05 	 t=63s  	 loss=3.765	 val_loss=3.804    acc=0.487
Epoch 07/100 (step 14000) 	lr=7.3e-05 	 t=64s  	 loss=3.630	 val_loss=3.738    acc=0.515
Epoch 07/100 (step 16000) 	lr=8.4e-05 	 t=62s  	 loss=3.574	 val_loss=3.671    acc=0.537
Epoch 08/100 (step 18000) 	lr=9.4e-05 	 t=64s  	 loss=3.489	 val_loss=3.580    acc=0.557
Epoch 09/100 (step 20000) 	lr=1.0e-04 	 t=64s  	 loss=3.422	 val_loss=3.594    acc=0.556
Epoch 10/100 (step 22000) 	lr=1.2e-04 	 t=64s  	 loss=3.397	 val_loss=3.512    acc=0.587
Epoch 11/100 (step 24000) 	lr=1.3e-04 	 t=64s  	 loss=3.397	 val_loss=3.495    acc=0.590
Epoch 12/100 (step 26000) 	lr=1.4e-04 	 t=64s  	 loss=3.322	 val_loss=3.451    acc=0.609
Epoch 13/100 (step 28000) 	lr=1.5e-04 	 t=63s  	 loss=3.375	 val_loss=3.411    acc=0.629
Epoch 14/100 (step 30000) 	lr=1.6e-04 	 t=63s  	 loss=3.321	 val_loss=3.394    acc=0.627
Epoch 14/100 (step 32000) 	lr=1.7e-04 	 t=62s  	 loss=3.349	 val_loss=3.373    acc=0.638
Epoch 15/100 (step 34000) 	lr=1.8e-04 	 t=65s  	 loss=3.369	 val_loss=3.393    acc=0.636
Epoch 16/100 (step 36000) 	lr=1.9e-04 	 t=64s  	 loss=3.392	 val_loss=3.388    acc=0.630
Epoch 17/100 (step 38000) 	lr=2.0e-04 	 t=64s  	 loss=3.401	 val_loss=3.343    acc=0.651
Epoch 18/100 (step 40000) 	lr=2.1e-04 	 t=64s  	 loss=3.401	 val_loss=3.376    acc=0.637
Epoch 19/100 (step 42000) 	lr=2.2e-04 	 t=63s  	 loss=3.453	 val_loss=3.397    acc=0.640
Epoch 20/100 (step 44000) 	lr=2.3e-04 	 t=64s  	 loss=3.487	 val_loss=3.360    acc=0.646
Epoch 21/100 (step 46000) 	lr=2.4e-04 	 t=63s  	 loss=3.527	 val_loss=3.396    acc=0.630
Epoch 21/100 (step 48000) 	lr=2.5e-04 	 t=62s  	 loss=3.547	 val_loss=3.355    acc=0.658
Epoch 22/100 (step 50000) 	lr=2.6e-04 	 t=64s  	 loss=3.571	 val_loss=3.377    acc=0.636
Epoch 23/100 (step 52000) 	lr=2.7e-04 	 t=64s  	 loss=3.607	 val_loss=3.359    acc=0.648
Epoch 24/100 (step 54000) 	lr=2.8e-04 	 t=64s  	 loss=3.560	 val_loss=3.372    acc=0.637
Epoch 25/100 (step 56000) 	lr=2.9e-04 	 t=64s  	 loss=3.620	 val_loss=3.350    acc=0.648
Epoch 26/100 (step 58000) 	lr=3.0e-04 	 t=64s  	 loss=3.541	 val_loss=3.376    acc=0.639
Epoch 27/100 (step 60000) 	lr=3.0e-04 	 t=64s  	 loss=3.550	 val_loss=3.331    acc=0.656
Epoch 28/100 (step 62000) 	lr=2.9e-04 	 t=63s  	 loss=3.505	 val_loss=3.327    acc=0.647
Epoch 28/100 (step 64000) 	lr=2.9e-04 	 t=62s  	 loss=3.463	 val_loss=3.305    acc=0.653
Epoch 29/100 (step 66000) 	lr=2.8e-04 	 t=64s  	 loss=3.427	 val_loss=3.316    acc=0.655
Epoch 30/100 (step 68000) 	lr=2.8e-04 	 t=63s  	 loss=3.416	 val_loss=3.281    acc=0.661
Epoch 31/100 (step 70000) 	lr=2.8e-04 	 t=64s  	 loss=3.422	 val_loss=3.278    acc=0.664
Epoch 32/100 (step 72000) 	lr=2.7e-04 	 t=64s  	 loss=3.409	 val_loss=3.251    acc=0.674
Epoch 33/100 (step 74000) 	lr=2.7e-04 	 t=64s  	 loss=3.354	 val_loss=3.239    acc=0.674
Epoch 34/100 (step 76000) 	lr=2.7e-04 	 t=64s  	 loss=3.383	 val_loss=3.251    acc=0.671
Epoch 35/100 (step 78000) 	lr=2.6e-04 	 t=63s  	 loss=3.386	 val_loss=3.247    acc=0.667
Epoch 35/100 (step 80000) 	lr=2.6e-04 	 t=62s  	 loss=3.318	 val_loss=3.217    acc=0.680
Epoch 36/100 (step 82000) 	lr=2.6e-04 	 t=64s  	 loss=3.333	 val_loss=3.226    acc=0.677
Epoch 37/100 (step 84000) 	lr=2.5e-04 	 t=64s  	 loss=3.294	 val_loss=3.222    acc=0.679
Epoch 38/100 (step 86000) 	lr=2.5e-04 	 t=64s  	 loss=3.289	 val_loss=3.239    acc=0.667
Epoch 39/100 (step 88000) 	lr=2.5e-04 	 t=64s  	 loss=3.274	 val_loss=3.234    acc=0.676
Epoch 40/100 (step 90000) 	lr=2.4e-04 	 t=63s  	 loss=3.228	 val_loss=3.236    acc=0.670
Epoch 41/100 (step 92000) 	lr=2.4e-04 	 t=64s  	 loss=3.271	 val_loss=3.241    acc=0.671
Epoch 42/100 (step 94000) 	lr=2.4e-04 	 t=64s  	 loss=3.261	 val_loss=3.212    acc=0.678
Epoch 42/100 (step 96000) 	lr=2.3e-04 	 t=63s  	 loss=3.199	 val_loss=3.208    acc=0.684
Epoch 43/100 (step 98000) 	lr=2.3e-04 	 t=64s  	 loss=3.187	 val_loss=3.221    acc=0.674
Epoch 44/100 (step 100000) 	lr=2.3e-04 	 t=64s  	 loss=3.174	 val_loss=3.208    acc=0.681
Epoch 45/100 (step 102000) 	lr=2.2e-04 	 t=63s  	 loss=3.245	 val_loss=3.178    acc=0.695
Epoch 46/100 (step 104000) 	lr=2.2e-04 	 t=63s  	 loss=3.170	 val_loss=3.175    acc=0.691
Epoch 47/100 (step 106000) 	lr=2.1e-04 	 t=64s  	 loss=3.115	 val_loss=3.191    acc=0.690
Epoch 48/100 (step 108000) 	lr=2.1e-04 	 t=64s  	 loss=3.156	 val_loss=3.206    acc=0.679
Epoch 49/100 (step 110000) 	lr=2.1e-04 	 t=64s  	 loss=3.124	 val_loss=3.177    acc=0.694
Epoch 49/100 (step 112000) 	lr=2.0e-04 	 t=62s  	 loss=3.113	 val_loss=3.187    acc=0.685
Epoch 50/100 (step 114000) 	lr=2.0e-04 	 t=66s  	 loss=2.788	 val_loss=3.162    acc=0.704
Epoch 51/100 (step 116000) 	lr=2.0e-04 	 t=65s  	 loss=2.709	 val_loss=3.161    acc=0.708    acc_teach=0.725    acc_dist=0.717
Epoch 52/100 (step 118000) 	lr=1.9e-04 	 t=64s  	 loss=2.722	 val_loss=3.175    acc=0.704    acc_teach=0.726    acc_dist=0.724
Epoch 53/100 (step 120000) 	lr=1.9e-04 	 t=63s  	 loss=2.758	 val_loss=3.194    acc=0.698    acc_teach=0.721    acc_dist=0.717
Epoch 54/100 (step 122000) 	lr=1.9e-04 	 t=64s  	 loss=2.728	 val_loss=3.173    acc=0.707    acc_teach=0.727    acc_dist=0.718
Epoch 55/100 (step 124000) 	lr=1.8e-04 	 t=64s  	 loss=2.708	 val_loss=3.177    acc=0.706    acc_teach=0.725    acc_dist=0.721
Epoch 56/100 (step 126000) 	lr=1.8e-04 	 t=64s  	 loss=2.708	 val_loss=3.159    acc=0.713    acc_teach=0.729    acc_dist=0.726
Epoch 56/100 (step 128000) 	lr=1.8e-04 	 t=62s  	 loss=2.688	 val_loss=3.172    acc=0.705    acc_teach=0.731    acc_dist=0.723
Epoch 57/100 (step 130000) 	lr=1.7e-04 	 t=63s  	 loss=2.690	 val_loss=3.186    acc=0.695    acc_teach=0.727    acc_dist=0.726
