participant_id,sequence_id,fold
34503,138687437,0
37779,1386878492,1
29302,1386903703,2
29302,1386976330,2
49445,1386987150,1
28656,1387057545,1
37055,138710573,3
16069,1387133715,0
16069,1387201948,0
36257,138726304,2
37055,1387288831,3
2044,1387316921,0
16069,138733465,0
26734,1387368266,2
29302,1387388986,2
16069,1387395095,0
62590,1387442718,1
49445,1387552324,1
37055,1387565809,3
18796,1387617695,3
53618,1387688300,0
36257,1387704839,2
2044,1387751321,0
26734,138775694,2
2044,1387773730,0
29302,1387811375,2
61333,1387822325,3
4718,1387855924,0
26734,1387924079,2
49445,1387928790,1
16069,1387948826,0
2044,1387987999,0
32319,1387997422,3
62590,1388033306,1
26734,1388098627,2
26734,1388099902,2
53618,1388110274,0
27610,1388147056,2
27610,1388165306,2
36257,1388173406,2
2044,1388238717,0
53618,1388244940,0
25571,1388245189,1
25571,1388298546,1
49445,1388300102,1
53618,1388360036,0
28656,1388394016,1
29302,1388533593,2
37779,1388657275,1
37779,1388687817,1
28656,1388719042,1
53618,1388721840,0
25571,1388787528,1
55372,1388840720,2
28656,1388894136,1
2044,138890436,0
37779,1388937470,1
30680,1388944374,3
37055,1388960153,3
36257,138897868,2
29302,1388987996,2
62590,1389002753,1
25571,1389032542,1
55372,1389135988,2
55372,1389210861,2
37779,1389216361,1
16069,138924455,0
29302,1389269360,2
49445,1389279619,1
16069,1389284426,0
61333,138929023,3
37055,1389351127,3
37779,1389444979,1
26734,1389498571,2
28656,1389513999,1
37779,1389522516,1
61333,1389540417,3
16069,1389580851,0
62590,1389681952,1
29302,1389725520,2
2044,1389923727,0
34503,1389927609,0
27610,1389960835,2
28656,1390038900,1
26734,1390040524,2
30680,1390108536,3
32319,1390122780,3
62590,1390137728,1
27610,1390154924,2
62590,1390192025,1
22343,1390239933,2
32319,1390249523,3
62590,1390249827,1
18796,139031719,3
28656,1390490205,1
29302,1390641040,2
16069,139065745,0
55372,1390667664,2
37779,1390700943,1
37055,1390726635,3
34503,1390785166,0
22343,1390805338,2
29302,1390818259,2
29302,1390838112,2
32319,1390862767,3
27610,1390944384,2
37779,1390952424,1
34503,1390990863,0
34503,1391003034,0
32319,1391092342,3
28656,1391149522,1
30680,1391151501,3
37055,1391174293,3
36257,1391192789,2
18796,1391300584,3
28656,139132245,1
26734,1391354029,2
30680,139139883,3
36257,1391406168,2
36257,1391441342,2
49445,139147003,1
53618,1391473830,0
27610,1391586374,2
29302,139159703,2
36257,1391651277,2
29302,1391712288,2
34503,1391737048,0
22343,1391794831,2
37055,1391799242,3
37779,1391889598,1
29302,13918903,2
28656,1391916018,1
29302,1391928947,2
61333,1391932417,3
18796,1392007976,3
28656,1392054665,1
16069,1392087487,0
34503,1392128899,0
34503,139213904,0
16069,1392293645,0
55372,1392303210,2
4718,1392320701,0
55372,139232586,2
2044,1392455067,0
49445,1392496150,1
37779,1392600093,1
30680,1392637381,3
4718,1392653477,0
62590,1392686955,1
62590,1392692930,1
28656,1392746941,1
16069,1392778673,0
36257,1392813814,2
55372,1392822526,2
27610,1392827760,2
37779,1392968258,1
32319,1392970223,3
37779,1392995476,1
16069,1393187037,0
18796,1393194399,3
62590,1393196114,1
4718,1393268222,0
62590,1393337740,1
29302,1393360490,2
30680,1393376765,3
34503,1393420199,0
37779,1393478393,1
53618,1393564818,0
18796,1393712259,3
55372,1393786307,2
32319,1393792885,3
26734,1393795027,2
62590,1393805204,1
18796,139388074,3
28656,1393922332,1
16069,1393923083,0
62590,1394015615,1
29302,1394048194,2
28656,1394127184,1
27610,1394148317,2
61333,1394160429,3
55372,139422288,2
34503,1394228955,0
28656,1394303195,1
26734,1394354224,2
55372,1394378481,2
53618,1394412648,0
4718,1394474350,0
18796,1394490366,3
55372,1394633155,2
53618,1394633842,0
27610,1394663107,2
29302,1394669083,2
27610,1394774691,2
62590,1394792625,1
30680,1394796143,3
22343,1394798036,2
37055,1394868853,3
53618,139490148,0
26734,1395035566,2
49445,1395038187,1
34503,1395075348,0
2044,1395143386,0
61333,1395176705,3
4718,139520546,0
32319,1395235458,3
16069,1395245184,0
36257,1395255167,2
55372,1395260554,2
55372,1395270268,2
28656,1395332072,1
37779,1395439627,1
26734,1395441713,2
36257,1395470853,2
29302,1395481862,2
29302,1395503031,2
18796,1395503915,3
22343,1395545223,2
29302,1395607969,2
16069,1395686901,0
16069,1395692459,0
2044,1395693398,0
53618,1395733932,0
25571,1395738948,1
55372,139578460,2
4718,1395785874,0
37779,1395794487,1
55372,1395801851,2
49445,1395837200,1
53618,1395987878,0
29302,1395996631,2
62590,1396036850,1
32319,1396061825,3
34503,1396073704,0
27610,1396079097,2
36257,139608752,2
61333,1396099686,3
2044,1396104275,0
62590,1396260861,1
16069,1396272022,0
29302,139627351,2
62590,1396299076,1
22343,139631882,2
32319,1396319854,3
36257,1396374706,2
55372,1396450117,2
53618,139646814,0
2044,1396468603,0
61333,1396511130,3
25571,1396554080,1
32319,1396569984,3
29302,1396599380,2
34503,1396621264,0
30680,1396647737,3
49445,1396832919,1
16069,1396834904,0
49445,1396854422,1
61333,1396884609,3
61333,1396885148,3
29302,1396943067,2
62590,1396943152,1
55372,139695907,2
49445,139696084,1
28656,1396984861,1
22343,1397106164,2
55372,1397122024,2
55372,1397247150,2
26734,139732012,2
25571,1397362262,1
32319,1397391004,3
36257,139747039,2
36257,1397498035,2
26734,1397528508,2
37055,1397607908,3
34503,1397671983,0
62590,1397678858,1
27610,1397822623,2
32319,1397824687,3
30680,1397932611,3
37779,1398008341,1
4718,1398011562,0
34503,1398060404,0
26734,1398082719,2
29302,1398097287,2
28656,1398102782,1
61333,1398206647,3
16069,1398279155,0
26734,1398361871,2
29302,1398429421,2
2044,1398430818,0
62590,1398459480,1
53618,1398490606,0
34503,1398525147,0
26734,1398621248,2
29302,1398630976,2
37055,1398634407,3
18796,1398703655,3
34503,1398725424,0
55372,1398864054,2
61333,1398895432,3
61333,139900060,3
27610,1399038392,2
18796,1399140014,3
61333,1399269036,3
22343,1399292857,2
25571,1399322266,1
55372,1399369912,2
49445,1399407067,1
16069,1399467257,0
37055,1399517976,3
34503,1399538459,0
4718,1399595791,0
18796,1399623856,3
37055,1399637900,3
62590,1399640407,1
26734,1399669538,2
22343,1399671602,2
4718,1399709395,0
32319,1399772709,3
4718,139980750,0
55372,139991766,2
28656,1399918361,1
53618,1399928113,0
2044,1400076955,0
37055,1400366262,3
37779,1400392189,1
55372,140039638,2
49445,1400415857,1
28656,1400422462,1
29302,1400464361,2
34503,1400510336,0
22343,1400571938,2
28656,1400629665,1
30680,1400646156,3
53618,1400658368,0
2044,1400667461,0
49445,1400675863,1
37055,1400688673,3
28656,1400762865,1
62590,1400776886,1
22343,1400779759,2
37055,1400840008,3
28656,1400865327,1
49445,1400865350,1
37055,140088074,3
16069,1400905315,0
49445,1400930118,1
62590,1400995437,1
49445,1400995642,1
32319,140099764,3
49445,1401010050,1
34503,1401011587,0
36257,1401022243,2
30680,1401028871,3
61333,1401073115,3
32319,1401084725,3
37779,1401102243,1
29302,1401164677,2
55372,1401168175,2
53618,1401169278,0
25571,1401261844,1
16069,1401286339,0
36257,1401288053,2
28656,1401298444,1
28656,1401307797,1
4718,1401327032,0
26734,1401342284,2
22343,1401432808,2
25571,1401446798,1
55372,1401482292,2
28656,1401491459,1
62590,1401593818,1
16069,1401598525,0
49445,1401624807,1
55372,1401628355,2
37055,1401670153,3
62590,1401680638,1
37055,1401753110,3
28656,140175575,1
32319,1401758130,3
37055,1401790540,3
37055,1401792788,3
34503,1401874542,0
61333,1401888241,3
49445,1401897266,1
29302,1401906286,2
37779,1401913117,1
18796,140192897,3
18796,1401944327,3
34503,1401946248,0
26734,1402189639,2
18796,1402262912,3
49445,1402270482,1
4718,140231581,0
26734,1402376662,2
61333,1402445965,3
61333,1402462252,3
32319,1402543336,3
26734,1402586757,2
22343,1402613233,2
2044,1402616760,0
62590,1402764100,1
53618,1402876130,0
34503,1402885217,0
55372,1402887705,2
37055,1402890375,3
28656,1402907138,1
26734,1402957422,2
27610,1402976741,2
26734,1403038396,2
37055,1403122845,3
34503,140314373,0
36257,1403168339,2
27610,1403235363,2
37055,1403264352,3
32319,1403296359,3
61333,1403297698,3
53618,1403395845,0
30680,1403398205,3
49445,1403459252,1
32319,1403474845,3
22343,1403540034,2
36257,1403568385,2
25571,1403598556,1
25571,1403702931,1
37779,1403725866,1
62590,1403848193,1
4718,1403890060,0
22343,1403981524,2
55372,1403988076,2
30680,140399167,3
37779,1404039892,1
26734,1404157266,2
27610,140423574,2
55372,1404251635,2
36257,1404268714,2
22343,1404297411,2
49445,1404385465,1
61333,1404390946,3
4718,1404480133,0
32319,1404532678,3
49445,1404547507,1
28656,1404687207,1
34503,1404717197,0
32319,1404725783,3
53618,1404737240,0
27610,1404774208,2
26734,1404775255,2
16069,1404841352,0
37779,1404870714,1
4718,1404877424,0
22343,1404884835,2
32319,1404925789,3
61333,1404962037,3
26734,1404973433,2
29302,1404989593,2
25571,1404997858,1
29302,1405011567,2
18796,1405016655,3
49445,1405044573,1
62590,1405085916,1
25571,1405255196,1
53618,1405279668,0
2044,1405314430,0
28656,140531558,1
30680,1405350846,3
34503,1405352703,0
36257,14054003,2
16069,1405417766,0
36257,140542818,2
4718,1405430436,0
26734,1405464652,2
28656,1405507280,1
27610,1405548652,2
49445,1405595659,1
61333,1405599936,3
29302,1405603999,2
2044,1405611597,0
27610,1405647434,2
34503,1405653774,0
22343,1405654892,2
61333,1405673835,3
22343,1405705179,2
32319,1405711630,3
37779,1405804865,1
61333,1405824649,3
30680,1405904894,3
16069,1405986247,0
18796,1406192864,3
26734,1406213437,2
22343,140622936,2
37779,1406375952,1
37779,1406392422,1
49445,1406422942,1
61333,1406500567,3
29302,1406549965,2
61333,1406632095,3
18796,1406633666,3
62590,1406640325,1
61333,1406691458,3
16069,1406745018,0
49445,1406761639,1
37779,1406791031,1
28656,1406836006,1
2044,1406873062,0
22343,1406997526,2
30680,1407007748,3
2044,1407021260,0
16069,1407038293,0
62590,1407088079,1
2044,14070914,0
32319,1407134665,3
27610,1407177670,2
2044,1407251437,0
27610,1407256981,2
2044,1407316538,0
25571,1407336069,1
36257,1407362286,2
4718,1407389670,0
37779,1407423878,1
28656,1407424263,1
49445,140744459,1
37055,1407465549,3
18796,1407482641,3
25571,1407488633,1
55372,1407517407,2
29302,1407594466,2
32319,1407606119,3
25571,1407611832,1
61333,140761392,3
4718,1407645768,0
62590,1407672268,1
37055,1407693291,3
62590,1407717884,1
30680,140772642,3
25571,1407764354,1
25571,1407782852,1
27610,1407874255,2
32319,1407977687,3
37055,1408037874,3
30680,1408048469,3
61333,1408061678,3
28656,1408082203,1
30680,1408106481,3
37055,1408119721,3
32319,1408128483,3
36257,1408131980,2
29302,1408175797,2
34503,1408193139,0
37055,140823718,3
26734,1408318109,2
53618,1408339677,0
28656,1408344575,1
27610,1408382733,2
16069,1408410750,0
2044,1408564201,0
26734,1408565354,2
37055,1408599771,3
4718,1408649364,0
37055,1408695959,3
37055,1408726567,3
22343,1408747352,2
28656,1408749205,1
32319,1408757071,3
29302,1408774761,2
62590,1408901648,1
36257,1408917714,2
18796,1408982957,3
30680,1409007900,3
37779,1409047126,1
62590,140908086,1
2044,1409108479,0
28656,1409135035,1
29302,1409234856,2
2044,1409308396,0
36257,1409312928,2
27610,1409349193,2
29302,1409390533,2
28656,1409413833,1
61333,1409433183,3
61333,1409467586,3
61333,1409505367,3
18796,1409541744,3
32319,140955786,3
27610,1409566810,2
29302,1409587388,2
32319,1409617276,3
37055,1409680265,3
27610,1409709247,2
49445,1409742698,1
37779,1409760239,1
36257,1409784839,2
36257,1409821212,2
2044,1409941860,0
37055,1409950714,3
36257,1410057540,2
32319,1410193351,3
22343,1410244930,2
4718,1410361443,0
28656,141038135,1
22343,1410478025,2
18796,1410500326,3
25571,141054443,1
2044,1410556465,0
36257,1410565221,2
34503,1410592435,0
4718,1410677035,0
30680,1410780867,3
32319,1410838397,3
30680,141084302,3
34503,1410874376,0
28656,1410882732,1
2044,1410889948,0
4718,141089764,0
62590,1410983751,1
55372,1411080176,2
61333,1411097206,3
32319,1411123596,3
34503,1411130911,0
32319,1411141133,3
61333,1411143445,3
62590,1411184126,1
55372,1411290428,2
28656,141130585,1
32319,1411376852,3
22343,14114248,2
29302,1411437914,2
29302,1411466301,2
26734,1411527121,2
61333,1411587010,3
28656,1411626193,1
16069,1411652226,0
25571,1411663793,1
62590,1411699046,1
55372,1411705909,2
27610,1411729061,2
2044,1411810585,0
18796,1411826882,3
16069,1411899444,0
2044,141196626,0
55372,1411994496,2
30680,1412078094,3
62590,1412085997,1
22343,1412106589,2
37055,1412174646,3
53618,141218641,0
25571,1412206822,1
16069,1412211327,0
37055,1412274611,3
28656,1412296285,1
32319,1412317546,3
36257,141237126,2
27610,1412411493,2
25571,1412418247,1
37779,1412512297,1
36257,1412825582,2
30680,1412834547,3
22343,1412862720,2
28656,1412968620,1
53618,1412979038,0
29302,141298533,2
18796,1412998805,3
32319,1413011870,3
37055,1413048720,3
18796,1413080049,3
28656,1413092629,1
16069,1413133634,0
25571,1413160793,1
29302,141323862,2
61333,1413352090,3
29302,1413362766,2
53618,1413370531,0
61333,1413386287,3
34503,1413421584,0
32319,1413447435,3
61333,1413532423,3
34503,1413653526,0
62590,1413658357,1
16069,1413687498,0
27610,1413726295,2
36257,1413737407,2
28656,1413748466,1
18796,1413753692,3
29302,1413759796,2
36257,141377662,2
16069,1413817535,0
28656,1413826736,1
49445,1413943161,1
2044,1413969248,0
22343,1414010606,2
25571,1414019015,1
55372,1414216810,2
29302,1414217810,2
2044,1414221415,0
28656,1414260503,1
4718,1414270171,0
53618,1414287025,0
2044,1414354138,0
22343,1414365958,2
62590,1414436219,1
53618,1414551065,0
18796,1414594265,3
49445,1414625955,1
22343,1414632090,2
18796,1414665245,3
28656,141470884,1
25571,1414768363,1
61333,1414775738,3
22343,1414806852,2
26734,1414822506,2
18796,1414896934,3
49445,1414904968,1
28656,1415056703,1
62590,1415057367,1
16069,1415078589,0
27610,141521589,2
28656,1415233606,1
34503,1415261566,0
62590,1415264651,1
37055,1415312108,3
37779,1415334272,1
26734,1415353840,2
55372,1415422422,2
49445,1415444648,1
18796,1415495598,3
22343,1415527196,2
28656,1415571862,1
26734,1415662792,2
2044,1415760245,0
18796,1415762698,3
62590,1415774795,1
26734,141590051,2
27610,1415930138,2
62590,1415943470,1
26734,1415944379,2
16069,1415969342,0
49445,1416072963,1
16069,1416153327,0
28656,1416156898,1
29302,1416156969,2
62590,141616390,1
28656,141625093,1
61333,1416279173,3
18796,1416290261,3
2044,1416331553,0
32319,1416361630,3
28656,1416418114,1
37055,141643435,3
61333,1416557119,3
28656,141660098,1
4718,1416605177,0
26734,1416625818,2
36257,1416640131,2
28656,1416655195,1
62590,1416680231,1
53618,1416681109,0
18796,1416721054,3
29302,1416724849,2
53618,1416779167,0
25571,1416794984,1
36257,1416799858,2
62590,1416835698,1
37055,1416880512,3
37779,1416932162,1
29302,1416947864,2
37779,1416950523,1
61333,1416971021,3
16069,1416971558,0
36257,1417007388,2
30680,1417106014,3
36257,1417142881,2
2044,1417159644,0
37779,1417217603,1
4718,1417332121,0
27610,1417336069,2
16069,1417353049,0
26734,1417444752,2
28656,1417562366,1
4718,1417562772,0
28656,1417604454,1
62590,1417622423,1
18796,1417666246,3
55372,1417737963,2
55372,1417759467,2
61333,1417903512,3
30680,1418079392,3
26734,14180831,2
32319,1418092177,3
18796,1418219885,3
37779,1418219921,1
16069,1418304029,0
49445,1418307331,1
37779,141834580,1
26734,1418376443,2
25571,1418386201,1
62590,1418403590,1
18796,1418468276,3
49445,1418531006,1
62590,1418570642,1
29302,1418571447,2
16069,1418615428,0
37779,1418642158,1
26734,1418650900,2
26734,1418747932,2
22343,1418791381,2
4718,1418810386,0
37055,141882499,3
4718,1418885323,0
22343,1419002339,2
25571,1419016710,1
55372,1419078701,2
62590,1419140270,1
26734,1419151990,2
2044,1419154249,0
55372,1419193208,2
25571,1419253508,1
2044,1419414288,0
4718,1419429881,0
28656,1419440287,1
61333,1419449046,3
25571,1419455860,1
53618,1419461246,0
28656,1419464412,1
2044,1419466654,0
55372,1419504213,2
53618,1419525905,0
36257,1419535517,2
37055,1419536251,3
37779,1419603400,1
37055,1419650951,3
37055,1419677643,3
2044,1419695566,0
2044,1419725691,0
62590,1419770469,1
28656,1419808346,1
22343,1419823287,2
22343,1419893790,2
26734,1419911337,2
32319,1419944369,3
37055,1419968688,3
27610,1420008621,2
37779,1420045168,1
4718,1420073055,0
26734,1420224018,2
2044,1420268994,0
28656,1420302356,1
30680,1420350219,3
16069,1420391333,0
62590,1420396079,1
37055,1420422903,3
25571,142043591,1
37055,1420493953,3
2044,1420518943,0
28656,1420531723,1
62590,142059120,1
22343,1420649982,2
32319,142068622,3
34503,1420689918,0
32319,1420721799,3
36257,1420781617,2
22343,1420795619,2
25571,1420795698,1
62590,1420796754,1
32319,142081822,3
18796,1420920309,3
34503,1420925198,0
37779,1421039525,1
25571,1421180476,1
28656,1421201631,1
53618,1421225391,0
18796,142124268,3
37779,1421243056,1
30680,1421271474,3
4718,1421342678,0
37055,1421372451,3
18796,1421392503,3
61333,1421420394,3
62590,1421455179,1
36257,1421482469,2
18796,1421492961,3
4718,1421544907,0
32319,1421582819,3
25571,1421584386,1
37055,142160476,3
36257,1421618412,2
37779,1421623498,1
62590,1421669790,1
61333,1421737161,3
29302,142180192,2
36257,1421868169,2
36257,1422013192,2
29302,1422065244,2
18796,1422102967,3
29302,1422193274,2
34503,1422201932,0
61333,142225578,3
49445,1422339520,1
26734,1422372582,2
27610,1422382371,2
4718,1422386333,0
22343,1422446231,2
49445,142254287,1
37779,1422546387,1
30680,1422617144,3
37055,1422676884,3
49445,1422682072,1
49445,142273069,1
25571,1422777305,1
4718,1422818099,0
26734,1422829982,2
37055,142292689,3
32319,1422935517,3
16069,1422943082,0
27610,1422952239,2
32319,1422977997,3
32319,1422994268,3
62590,142306708,1
16069,1423091409,0
36257,1423179537,2
22343,1423235373,2
22343,1423236462,2
2044,1423272829,0
37055,1423324541,3
2044,1423330095,0
36257,1423382158,2
27610,142343440,2
49445,1423467929,1
37055,1423596021,3
37779,1423616336,1
62590,142367898,1
28656,142377273,1
28656,1423796836,1
22343,1423805497,2
32319,1423817844,3
34503,1423865007,0
28656,1423882133,1
61333,1424031305,3
25571,1424052421,1
25571,1424158647,1
16069,1424179671,0
29302,1424311032,2
62590,1424336245,1
53618,1424342723,0
34503,1424371366,0
2044,1424390151,0
62590,1424399823,1
49445,1424472751,1
62590,1424495470,1
55372,1424654600,2
16069,1424670001,0
27610,1424954783,2
49445,1424962730,1
49445,1424973841,1
61333,1424985385,3
26734,1425003265,2
37779,1425073210,1
22343,1425116922,2
27610,1425202088,2
32319,1425341083,3
49445,1425360420,1
26734,1425448977,2
62590,1425502926,1
22343,1425509926,2
53618,1425523195,0
37055,1425538063,3
37055,1425541759,3
27610,1425584545,2
37055,1425593952,3
62590,1425619486,1
2044,1425670047,0
37779,1425756471,1
49445,1425770888,1
61333,1425781773,3
49445,1425821622,1
22343,1425853145,2
32319,1425853182,3
16069,1425886162,0
29302,1425933450,2
36257,142594916,2
27610,1425977323,2
4718,1425994810,0
16069,1426021129,0
61333,1426035162,3
61333,1426083865,3
16069,1426092337,0
55372,142610524,2
34503,1426131011,0
28656,1426145383,1
18796,1426231142,3
4718,1426241304,0
37779,1426267967,1
29302,1426292782,2
37779,1426323230,1
32319,1426366015,3
18796,1426403490,3
26734,1426419210,2
36257,1426431963,2
18796,1426495698,3
28656,1426627731,1
28656,142667963,1
27610,1426692484,2
25571,1426741147,1
37779,1426775509,1
36257,1426802184,2
27610,1426936185,2
36257,1426973627,2
62590,1427060987,1
36257,1427084727,2
37055,1427112945,3
25571,1427141204,1
62590,1427146838,1
26734,1427157501,2
26734,1427162501,2
55372,1427175393,2
55372,1427196813,2
4718,1427300924,0
61333,1427306231,3
37055,14273237,3
18796,1427338436,3
37055,1427342333,3
27610,1427366973,2
37055,1427408364,3
26734,1427465319,2
37055,1427496282,3
29302,1427521224,2
32319,1427537365,3
4718,1427542439,0
2044,142757655,0
37779,1427606237,1
18796,1427656166,3
22343,1427660361,2
61333,1427680230,3
32319,1427690311,3
29302,1427793212,2
55372,1427803468,2
30680,1427864678,3
22343,1427866495,2
36257,1427879997,2
55372,1427898672,2
61333,1427900086,3
61333,1427966631,3
25571,1428053012,1
22343,1428054192,2
26734,1428092395,2
55372,1428136477,2
37055,1428138109,3
34503,1428166108,0
28656,14281779,1
55372,1428185317,2
2044,1428196819,0
22343,1428203070,2
25571,1428237377,1
34503,1428306284,0
26734,1428338604,2
34503,1428365339,0
37779,1428408951,1
61333,1428507465,3
29302,1428583719,2
49445,1428604366,1
36257,1428727007,2
36257,142875931,2
16069,1428794928,0
29302,1428811384,2
34503,142888255,0
18796,1428898969,3
37779,142895326,1
30680,1429010750,3
32319,1429041521,3
61333,1429050638,3
34503,1429088856,0
16069,1429100950,0
29302,1429131883,2
62590,1429157516,1
37055,1429230887,3
55372,1429310525,2
22343,1429367895,2
36257,1429374687,2
16069,1429553707,0
27610,142957007,2
27610,1429591385,2
34503,1429634044,0
49445,142965679,1
55372,1429715387,2
49445,1429769797,1
49445,1429825877,1
37055,1429826944,3
61333,1429835313,3
55372,142990311,2
16069,1429927154,0
27610,1429976674,2
62590,1429979465,1
22343,1429994408,2
16069,1429997804,0
61333,1430001747,3
4718,143003220,0
16069,1430039129,0
37779,1430085994,1
2044,1430111683,0
16069,1430192906,0
26734,1430233536,2
61333,1430253211,3
61333,1430295063,3
28656,1430351546,1
36257,1430360696,2
16069,143041208,0
53618,1430461256,0
30680,1430498808,3
55372,1430509835,2
37055,1430523304,3
32319,1430563132,3
26734,143060073,2
27610,143064220,2
37055,1430808060,3
4718,1430828885,0
36257,1430830514,2
34503,1430865722,0
36257,143087580,2
32319,1430891956,3
55372,143089879,2
32319,1430966615,3
32319,1431008747,3
37779,1431141759,1
16069,1431148933,0
2044,1431154586,0
30680,1431181888,3
28656,1431184998,1
4718,1431189886,0
32319,1431290450,3
55372,1431291675,2
27610,14313017,2
49445,1431379335,1
53618,1431411337,0
22343,1431432490,2
2044,1431468456,0
29302,1431482158,2
37055,1431492007,3
49445,1431514378,1
27610,1431533907,2
16069,143154259,0
55372,143157223,2
16069,1431646078,0
25571,1431646136,1
16069,1431680078,0
49445,1431708824,1
22343,1431718251,2
28656,1431765578,1
49445,1431767286,1
32319,1431777738,3
36257,1431804142,2
29302,1431811780,2
4718,1431842053,0
62590,1431849167,1
25571,1431929428,1
49445,1431938902,1
27610,1431968262,2
37779,1431972320,1
55372,1431977230,2
53618,1431994099,0
2044,1432019529,0
4718,1432081542,0
26734,1432100744,2
18796,1432112256,3
22343,1432123149,2
16069,1432316713,0
29302,1432353352,2
55372,1432382623,2
37055,1432392097,3
26734,143242565,2
34503,1432446003,0
29302,1432459802,2
22343,1432464790,2
2044,143250574,0
61333,1432521038,3
61333,1432602605,3
4718,1432651418,0
37055,1432660595,3
62590,143275340,1
49445,1432807736,1
37779,1432822955,1
61333,1432871862,3
2044,1432877844,0
37779,1432893048,1
2044,1432932896,0
49445,1432966668,1
49445,1433002341,1
55372,1433037593,2
30680,1433069181,3
27610,1433124386,2
26734,143314561,2
36257,1433205285,2
28656,1433216172,1
34503,1433281935,0
28656,1433305425,1
16069,1433306289,0
27610,1433312892,2
18796,143333634,3
25571,1433342220,1
18796,1433354664,3
34503,1433374666,0
29302,1433439546,2
29302,1433466293,2
18796,1433495736,3
4718,1433505475,0
25571,1433519816,1
55372,1433535846,2
26734,1433558847,2
18796,1433614136,3
16069,1433758883,0
61333,1433811593,3
61333,1433847438,3
37779,1433867619,1
28656,1433873539,1
2044,1433919177,0
32319,1433967875,3
37779,1434007667,1
37055,1434010869,3
36257,1434029916,2
53618,1434068741,0
26734,1434089946,2
2044,1434244603,0
62590,1434308911,1
61333,1434361153,3
16069,1434412241,0
61333,1434511934,3
34503,1434516020,0
55372,1434590768,2
22343,1434622001,2
22343,1434623078,2
55372,1434631677,2
22343,1434713269,2
32319,1434758439,3
49445,143476198,1
22343,14348410,2
49445,1434842786,1
34503,1434872345,0
55372,1434900648,2
16069,1434935574,0
32319,1434940764,3
61333,1434948380,3
2044,1435001565,0
22343,1435039121,2
61333,1435141774,3
2044,1435150351,0
55372,1435179377,2
16069,1435203624,0
28656,1435218441,1
32319,1435251489,3
34503,1435282611,0
36257,1435326185,2
2044,1435338290,0
34503,1435360246,0
28656,1435394175,1
49445,1435449222,1
36257,1435510242,2
37055,1435542299,3
4718,1435668920,0
37055,1435674631,3
2044,1435773734,0
2044,1435775131,0
29302,1435792184,2
37055,1435838346,3
26734,1436078442,2
16069,1436114040,0
61333,1436116034,3
22343,1436130125,2
4718,143613799,0
37055,1436250003,3
28656,1436275461,1
29302,1436351196,2
26734,1436360506,2
18796,1436372454,3
28656,1436388973,1
29302,1436477851,2
4718,1436492922,0
62590,1436507428,1
29302,1436518868,2
2044,1436539503,0
49445,1436566937,1
37779,1436630185,1
55372,1436653148,2
2044,1436667649,0
62590,1436675123,1
27610,1436723296,2
2044,1436749041,0
18796,1436803452,3
55372,1437045331,2
18796,1437114491,3
53618,1437123689,0
2044,1437188268,0
29302,1437201662,2
36257,14372103,2
25571,1437251588,1
2044,1437259198,0
61333,1437315934,3
30680,1437331539,3
32319,1437339907,3
49445,1437366604,1
28656,1437384295,1
53618,1437395732,0
49445,1437469954,1
16069,1437585453,0
16069,1437598885,0
25571,143761015,1
61333,1437692753,3
28656,1437755323,1
37055,143775703,3
16069,1437801922,0
34503,1437842593,0
16069,1437854181,0
16069,1437919781,0
28656,1437959541,1
28656,1437980483,1
36257,1438004847,2
27610,1438016441,2
27610,1438019718,2
27610,1438038272,2
49445,1438094124,1
27610,1438123208,2
26734,1438138435,2
53618,1438232489,0
28656,1438242225,1
62590,1438252299,1
29302,1438313833,2
22343,1438350587,2
53618,1438435353,0
25571,1438541967,1
27610,1438566563,2
49445,1438612035,1
37779,1438612660,1
27610,1438726308,2
2044,1438795923,0
22343,1438823310,2
27610,1438844658,2
4718,1438878254,0
4718,143904157,0
25571,1439082450,1
62590,1439127640,1
55372,1439131654,2
25571,1439162362,1
53618,1439253416,0
55372,1439382578,2
2044,1439442965,0
37055,1439514609,3
28656,1439571155,1
16069,1439585474,0
62590,1439594699,1
2044,1439611795,0
53618,1439626811,0
26734,1439678003,2
62590,1439845557,1
4718,143993584,0
22343,1440024088,2
61333,1440038437,3
29302,1440040302,2
32319,1440158571,3
55372,144019037,2
61333,1440244027,3
49445,1440260932,1
28656,144032468,1
49445,1440374846,1
37055,1440380879,3
61333,1440389933,3
22343,144048469,2
27610,1440505168,2
2044,1440530941,0
2044,1440550700,0
37055,1440552616,3
53618,1440599045,0
22343,1440664585,2
61333,1440730918,3
25571,1440799890,1
37779,144082450,1
34503,144084121,0
37055,1440844462,3
22343,144093181,2
26734,1440937888,2
37055,1440952600,3
28656,1440993496,1
36257,1441004388,2
25571,1441011545,1
26734,144102216,2
26734,1441045519,2
53618,1441056421,0
34503,144117905,0
2044,1441217911,0
25571,1441219194,1
29302,1441281291,2
32319,1441399782,3
18796,1441497868,3
55372,1441502380,2
25571,1441518863,1
30680,1441599027,3
26734,1441653698,2
2044,144165813,0
49445,1441672994,1
37055,1441682016,3
18796,1441704288,3
26734,1441766893,2
16069,1441784356,0
29302,1441917805,2
49445,1441932525,1
36257,144194332,2
53618,1441966447,0
26734,1441966931,2
27610,1441983171,2
49445,1442068290,1
61333,1442100155,3
36257,1442154400,2
30680,1442508392,3
61333,1442599242,3
26734,1442609768,2
37055,1442612600,3
